subOG	spc	geneID	chr	start	end	strand	nSsal	nOmyk	synteny	phylogeny	proxiSynteny	proxiPhylogeny	reciprocal
Ens106s03060.45	Omyk	ENSOMYG00000008610	Omy13	42594116	42609720	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03060.45	Omyk	ENSOMYG00000034477	Omy12	75681803	75697537	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03060.61	Ssal	ENSSSAG00000010339	Ssa28	14124394	14156350	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03060.61	Omyk	ENSOMYG00000015952	Omy20	21656626	21684433	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03060.61	Ssal	ENSSSAG00000002491	Ssa01	88392656	88416724	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03060.61	Omyk	ENSOMYG00000045501	Omy23	47126603	47151652	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03061.42	Ssal	ENSSSAG00000003718	Ssa03	94212964	94238012	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03061.42	Ssal	ENSSSAG00000004054	Ssa06	4542204	4554840	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03061.42	Omyk	ENSOMYG00000052084	Omy12	97982370	98001680	-	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03061.42	Omyk	ENSOMYG00000016897	Omy13	70044258	70062363	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03061.55	Omyk	ENSOMYG00000035337	Omy20	23898047	23904649	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03061.55	Ssal	ENSSSAG00000117050	Ssa28	16474307	16489857	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03061.55	Ssal	ENSSSAG00000042751	Ssa01	91364088	91374814	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03061.55	Omyk	ENSOMYG00000025149	Omy23	50070112	50077690	+	2	2	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s03062.46	Ssal	ENSSSAG00000006388	Ssa12	21590727	21654048	+	2	2	(((Omy13,Omy17),Ssa12),Ssa02)	cryptic	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03062.46	Omyk	ENSOMYG00000074666	Omy17	19249173	19316140	+	2	2	(((Omy13,Omy17),Ssa12),Ssa02)	cryptic	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03062.46	Omyk	ENSOMYG00000036833	Omy13	11618193	11693673	+	2	2	(((Omy13,Omy17),Ssa12),Ssa02)	cryptic	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03062.46	Ssal	ENSSSAG00000040665	Ssa02	65561113	65644216	-	2	2	(((Omy13,Omy17),Ssa12),Ssa02)	cryptic	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03062.60	Ssal	ENSSSAG00000044384	Ssa06	18735346	18816085	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03062.60	Ssal	ENSSSAG00000099450	Ssa03	83147845	83309035	-	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03062.60	Omyk	ENSOMYG00000076525	Omy12	88719182	88814621	-	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03062.60	Omyk	ENSOMYG00000006887	Omy13	59289252	59380114	-	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03064.44	Omyk	ENSOMYG00000000994	Omy02	87946134	87965932	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03064.44	Ssal	ENSSSAG00000004932	Ssa10	109220138	109241068	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03064.44	Ssal	ENSSSAG00000039650	Ssa16	11765901	11789611	-	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03064.44	Omyk	ENSOMYG00000000386	Omy01	46142013	46158673	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03064.61	Ssal	ENSSSAG00000099229	Ssa11	38223903	38243407	+	2	2	(((Omy06,Ssa26),Omy26),Ssa11)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03064.61	Omyk	ENSOMYG00000050310	Omy06	85697467	85718484	+	2	2	(((Omy06,Ssa26),Omy26),Ssa11)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03064.61	Ssal	ENSSSAG00000023980	Ssa26	38929405	38949665	+	2	2	(((Omy06,Ssa26),Omy26),Ssa11)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03064.61	Omyk	ENSOMYG00000034551	Omy26	45862747	45883814	+	2	2	(((Omy06,Ssa26),Omy26),Ssa11)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03065.40	Ssal	ENSSSAG00000077092	Ssa24	19451961	19671560	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03065.40	Omyk	ENSOMYG00000046994	Omy06	28356225	28362991	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03065.40	Omyk	ENSOMYG00000010317	Omy11	57034718	57039091	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03065.40	Ssal	ENSSSAG00000073198	Ssa20	25820009	25825519	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03065.57	Omyk	ENSOMYG00000048446	OmyJAAXML020000588.1	298669	314223	-	1	2	NA	NA	NA	NA	NA
Ens106s03065.57	Omyk	ENSOMYG00000053768	Omy23	2975760	2990475	+	1	2	NA	NA	NA	NA	NA
Ens106s03065.57	Ssal	ENSSSAG00000091640	Ssa18	49212828	49268716	+	1	2	NA	NA	((Omy09,Ssa18),(Omy21,Ssa07))	AORe	NA
Ens106s03066.49	Omyk	ENSOMYG00000011190	Omy17	21274869	21286246	-	2	2	((Omy13,Omy17),(Ssa02,Ssa12))	LORe	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03066.49	Omyk	ENSOMYG00000017442	Omy13	13600165	13613653	-	2	2	((Omy13,Omy17),(Ssa02,Ssa12))	LORe	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03066.49	Ssal	ENSSSAG00000006980	Ssa12	23634706	23645425	-	2	2	((Omy13,Omy17),(Ssa02,Ssa12))	LORe	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03066.49	Ssal	ENSSSAG00000009041	Ssa02	63635002	63648666	+	2	2	((Omy13,Omy17),(Ssa02,Ssa12))	LORe	((Omy13,Ssa02),(Omy17,Ssa12))	cryptic	NA
Ens106s03066.64	Ssal	ENSSSAG00000046174	Ssa06	33757221	33767733	+	2	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03066.64	Omyk	ENSOMYG00000024083	Omy12	77273433	77278864	-	2	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03066.64	Ssal	ENSSSAG00000086347	Ssa03	67941056	67945986	-	2	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03066.64	Omyk	ENSOMYG00000004075	Omy13	44469881	44475174	-	2	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03066.64	Omyk	ENSOMYG00000004115	Omy13	44478696	44488350	-	2	3	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s03067.38	Ssal	ENSSSAG00000068156	Ssa16	10465605	10506760	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03067.38	Omyk	ENSOMYG00000014603	Omy01	47635248	47657984	-	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03067.38	Ssal	ENSSSAG00000082477	Ssa10	110671908	110692233	-	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03067.38	Omyk	ENSOMYG00000007192	Omy02	89081398	89099738	-	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03067.55	Ssal	ENSSSAG00000089616	Ssa11	30474683	30556702	-	2	2	((Omy06,Omy26),(Ssa11,Ssa26))	LORe	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03067.55	Ssal	ENSSSAG00000091533	Ssa26	30667796	30745578	-	2	2	((Omy06,Omy26),(Ssa11,Ssa26))	LORe	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03067.55	Omyk	ENSOMYG00000045823	Omy06	78136194	78219223	-	2	2	((Omy06,Omy26),(Ssa11,Ssa26))	LORe	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03067.55	Omyk	ENSOMYG00000026145	Omy26	38411483	38503998	-	2	2	((Omy06,Omy26),(Ssa11,Ssa26))	LORe	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03068.40	Omyk	ENSOMYG00000071475	Omy15	66219563	66303624	+	2	2	((Omy15,Omy21),(Ssa07,Ssa17))	LORe	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s03068.40	Omyk	ENSOMYG00000056513	Omy21	1688095	1769606	+	2	2	((Omy15,Omy21),(Ssa07,Ssa17))	LORe	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s03068.40	Ssal	ENSSSAG00000117541	Ssa07	63121318	63209486	-	2	2	((Omy15,Omy21),(Ssa07,Ssa17))	LORe	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s03068.40	Ssal	ENSSSAG00000100387	Ssa17	81710583	81797156	-	2	2	((Omy15,Omy21),(Ssa07,Ssa17))	LORe	((Omy15,Ssa17),(Omy21,Ssa07))	LORe	NA
Ens106s03068.54	Ssal	ENSSSAG00000005807	Ssa10	79402511	79425821	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s03068.54	Omyk	ENSOMYG00000019982	Omy02	61437088	61482747	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s03068.54	Ssal	ENSSSAG00000066713	Ssa23	36063425	36076218	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s03068.54	Omyk	ENSOMYG00000045607	Omy30	13984225	13990640	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s03069.46	Ssal	ENSSSAG00000063286	Ssa20	29100640	29110661	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03069.46	Omyk	ENSOMYG00000004995	Omy11	60393476	60535993	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03069.46	Ssal	ENSSSAG00000076186	Ssa24	15982137	16039039	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03069.46	Omyk	ENSOMYG00000013275	Omy06	31549911	31571058	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s03069.60	Ssal	ENSSSAG00000099714	Ssa01	133998856	134017936	+	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s03069.60	Omyk	ENSOMYG00000030480	Omy05	37216426	37235349	-	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s03069.60	Omyk	ENSOMYG00000034679	Omy12	21698295	21722099	+	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s03069.60	Ssal	ENSSSAG00000079738	Ssa13	91264738	91290102	-	2	2	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	((Omy05,Ssa01),(Omy12,Ssa13))	AORe	NA
Ens106s03070.44	Ssal	ENSSSAG00000093823	Ssa12	84038152	84057405	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s03070.44	Omyk	ENSOMYG00000012459	Omy17	79202231	79215714	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s03070.44	Ssal	ENSSSAG00000122029	Ssa22	12305153	12323129	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s03070.44	Omyk	ENSOMYG00000012833	Omy07	43647994	43650098	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s03070.60	Ssal	ENSSSAG00000094335	Ssa15	73187902	73193773	-	2	1	((Omy09,Ssa15),(Omy16,Ssa13))	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s03070.60	Omyk	ENSOMYG00000002301	Omy09	45794456	45804227	-	2	1	((Omy09,Ssa15),(Omy16,Ssa13))	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s03070.60	Ssal	ENSSSAG00000100062	Ssa13	51419627	51425736	+	2	1	((Omy09,Ssa15),(Omy16,Ssa13))	NA	((Omy10,Ssa04),(Omy12,Ssa13))	AORe	NA
Ens106s03071.40	Ssal	ENSSSAG00000071780	Ssa10	83246705	83305387	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03071.40	Omyk	ENSOMYG00000039765	Omy02	65594542	65644905	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03071.40	Ssal	ENSSSAG00000054563	Ssa16	35773024	35801469	-	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03071.40	Omyk	ENSOMYG00000021582	Omy01	23874031	23901733	+	2	2	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s03071.59	Ssal	ENSSSAG00000115358	Ssa11	48092603	48206266	+	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03071.59	Omyk	ENSOMYG00000062215	Omy06	93452621	93480393	+	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03071.59	Omyk	ENSOMYG00000059180	Omy26	7766531	7793602	+	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03072.41	Omyk	ENSOMYG00000034434	Omy26	45825366	45830968	-	0	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03072.41	Omyk	ENSOMYG00000047957	Omy06	85664242	85668788	-	0	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s03072.55	Omyk	ENSOMYG00000046212	Omy30	45009471	45017839	-	1	2	((Omy12,Ssa03),(Omy30,Ssa23))	NA	((Omy12,Ssa03),(Omy30,Ssa23))	AORe	NA
Ens106s03072.55	Ssal	ENSSSAG00000072333	Ssa23	2158809	2165316	+	1	2	((Omy12,Ssa03),(Omy30,Ssa23))	NA	((Omy12,Ssa03),(Omy30,Ssa23))	AORe	NA
Ens106s03072.55	Omyk	ENSOMYG00000016315	Omy12	60501532	60509573	+	1	2	((Omy12,Ssa03),(Omy30,Ssa23))	NA	((Omy12,Ssa03),(Omy30,Ssa23))	AORe	NA
Ens106s03073.43	Ssal	ENSSSAG00000012040	Ssa29	2626533	2652008	+	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s03073.43	Ssal	ENSSSAG00000078883	Ssa19	16676633	16681590	-	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s03073.43	Omyk	ENSOMYG00000034403	Omy11	25330487	25335753	-	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s03073.57	Ssal	ENSSSAG00000057737	Ssa14	19384895	19389541	+	2	2	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s03073.57	Omyk	ENSOMYG00000012549	Omy08	60071839	60075995	+	2	2	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s03073.57	Ssal	ENSSSAG00000066513	Ssa03	21644070	21649953	+	2	2	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s03073.57	Omyk	ENSOMYG00000046251	Omy28	24338054	24342856	-	2	2	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s03075.19	Ssal	ENSSSAG00000059628	Ssa21	30574984	30578296	+	1	1	((Omy03,Ssa25),(Omy22,Ssa21))	NA	((Omy03,Ssa25),(Omy22,Ssa21))	AORe	FALSE
Ens106s03075.19	Omyk	ENSOMYG00000022472	Omy22	27549758	27552965	+	1	1	((Omy03,Ssa25),(Omy22,Ssa21))	NA	((Omy03,Ssa25),(Omy22,Ssa21))	AORe	FALSE
Ens106s03076.46	Ssal	ENSSSAG00000059972	Ssa05	56831256	56886502	+	2	2	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s03076.46	Omyk	ENSOMYG00000026408	Omy02	35038638	35082904	-	2	2	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s03076.46	Ssal	ENSSSAG00000053851	Ssa02	37735941	37784352	-	2	2	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s03076.46	Omyk	ENSOMYG00000019132	Omy03	26476214	26520274	-	2	2	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s03076.64	Omyk	ENSOMYG00000075110	Omy32	8514529	8735885	-	2	2	(((Omy18,Ssa14),Ssa27),Omy32)	cryptic	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s03076.64	Ssal	ENSSSAG00000055329	Ssa27	37878472	38079296	+	2	2	(((Omy18,Ssa14),Ssa27),Omy32)	cryptic	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s03076.64	Ssal	ENSSSAG00000044684	Ssa14	93472504	93653922	+	2	2	(((Omy18,Ssa14),Ssa27),Omy32)	cryptic	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s03076.64	Omyk	ENSOMYG00000004231	Omy18	66429796	66681337	+	2	2	(((Omy18,Ssa14),Ssa27),Omy32)	cryptic	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s03077.44	Ssal	ENSSSAG00000075859	Ssa06	56083201	56193136	-	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s03077.44	Omyk	ENSOMYG00000010596	Omy04	10887490	10996264	-	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s03077.44	Ssal	ENSSSAG00000067980	Ssa15	31270753	31358518	-	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s03077.44	Omyk	ENSOMYG00000043253	Omy08	14757232	14850434	-	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s03077.58	Ssal	ENSSSAG00000015542	Ssa09	15562012	15792810	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03077.58	Omyk	ENSOMYG00000038082	Omy25	14658554	14717430	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03077.58	Ssal	ENSSSAG00000072642	Ssa01	21371589	21676583	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03077.58	Omyk	ENSOMYG00000035639	Omy19	48251208	48581413	+	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03078.31	Omyk	ENSOMYG00000060883	Omy13	54911747	54924356	+	2	2	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03078.31	Ssal	ENSSSAG00000041810	Ssa06	22831527	22851866	-	2	2	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03078.31	Ssal	ENSSSAG00000000724	Ssa03	78941988	78958735	+	2	2	NA	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s03078.31	Omyk	ENSOMYG00000055515	OmyJAAXML020000486.1	401989	414228	-	2	2	NA	NA	NA	NA	NA
Ens106s03078.47	Omyk	ENSOMYG00000012462	Omy20	8526520	8531804	-	1	1	((Omy16,Ssa19),(Omy20,Ssa28))	NA	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	FALSE
Ens106s03078.47	Ssal	ENSSSAG00000063996	Ssa28	11445888	11451446	+	1	1	((Omy16,Ssa19),(Omy20,Ssa28))	NA	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	FALSE
Ens106s03079.45	Ssal	ENSSSAG00000073155	Ssa09	62755620	63224527	+	2	2	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	NA
Ens106s03079.45	Omyk	ENSOMYG00000045077	Omy31	36530590	36532434	-	2	2	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	NA
Ens106s03079.45	Omyk	ENSOMYG00000011269	Omy14	16353590	16478109	-	2	2	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	NA
Ens106s03079.45	Ssal	ENSSSAG00000082752	Ssa05	29047924	29357764	+	2	2	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	((Omy14,Ssa05),(Omy31,Ssa09))	AORe	NA
Ens106s03079.59	Ssal	ENSSSAG00000093404	Ssa09	25590316	25623383	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03079.59	Omyk	ENSOMYG00000032911	Omy25	23919973	23921808	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03079.59	Ssal	ENSSSAG00000100266	Ssa01	31658015	31693384	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03079.59	Omyk	ENSOMYG00000022495	Omy19	39053621	39055456	+	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s03080.45	Ssal	ENSSSAG00000122198	Ssa10	17188043	17202653	+	2	2	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	NA
Ens106s03080.45	Omyk	ENSOMYG00000001098	Omy05	58620773	58645216	+	2	2	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	NA
Ens106s03080.45	Ssal	ENSSSAG00000064921	Ssa16	42708064	42720374	-	2	2	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	NA
Ens106s03080.45	Omyk	ENSOMYG00000004474	Omy01	17354369	17356096	+	2	2	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	((Omy01,Ssa16),(Omy05,Ssa10))	AORe	NA
