chromosome	pos_start	pos_end	age	category
7	65014140	65014249	Protacanthopterygii	alignable
17	83724155	83724199	Protacanthopterygii	alignable
7	65013967	65014011	Protacanthopterygii	alignable
17	85738997	85739074	Euteleosteomorpha	alignable
7	66963882	66963959	Euteleosteomorpha	alignable
17	8921489	8921534	Neopterygii	alignable
16	62621427	62621472	Neopterygii	alignable
17	9360251	9360275	Teleostei	alignable
16	62995057	62995081	Teleostei	alignable
17	9372325	9372354	Teleostei	alignable
16	63006561	63006590	Teleostei	alignable
17	9372231	9372326	Teleostei	alignable
16	63006468	63006562	Teleostei	alignable
17	9372209	9372232	Teleostei	alignable
16	63006446	63006469	Teleostei	alignable
18	10554199	10554243	Euteleosteomorpha	alignable
1	54585906	54585952	Euteleosteomorpha	alignable
18	10946017	10946084	Teleostei	alignable
1	54938873	54938940	Teleostei	alignable
18	10945977	10945989	Teleostei	alignable
1	54938839	54938850	Teleostei	alignable
18	11289915	11289972	Protacanthopterygii	alignable
1	55242935	55242992	Protacanthopterygii	alignable
18	11325137	11325170	Neopterygii	alignable
1	55293781	55293814	Neopterygii	alignable
18	11651294	11651366	Teleostei	alignable
1	55591282	55591349	Teleostei	alignable
18	11651539	11651588	Teleostei	alignable
1	55591386	55591435	Teleostei	alignable
18	11653211	11653280	Teleostei	alignable
1	55592023	55592092	Teleostei	alignable
18	12815722	12815752	Teleostei	alignable
1	57007068	57007098	Teleostei	alignable
18	13593289	13593304	Neopterygii	alignable
1	57672399	57672414	Neopterygii	alignable
18	14292589	14292603	Actinopteri	alignable
1	58450719	58450733	Actinopteri	alignable
18	14291733	14291760	Clupeocephala	alignable
1	58449868	58449895	Clupeocephala	alignable
18	14291712	14291731	Clupeocephala	alignable
1	58449847	58449866	Clupeocephala	alignable
18	14591116	14591145	Teleostei	alignable
1	58745695	58745724	Teleostei	alignable
18	14649193	14649265	Teleostei	alignable
1	58800338	58800410	Teleostei	alignable
18	14649177	14649194	Teleostei	alignable
1	58800322	58800339	Teleostei	alignable
18	14649167	14649178	Teleostei	alignable
1	58800312	58800323	Teleostei	alignable
18	14686091	14686126	Neopterygii	alignable
1	58846752	58846787	Neopterygii	alignable
18	14686009	14686092	Neopterygii	alignable
1	58846670	58846753	Neopterygii	alignable
18	14819882	14819919	Teleostei	alignable
1	59044345	59044382	Teleostei	alignable
18	14819674	14819686	Teleostei	alignable
1	59044136	59044148	Teleostei	alignable
18	14819642	14819662	Teleostei	alignable
1	59044105	59044125	Teleostei	alignable
18	15117679	15117693	Neopterygii	alignable
1	59287175	59287189	Neopterygii	alignable
18	15117591	15117680	Neopterygii	alignable
1	59287087	59287176	Neopterygii	alignable
18	15169128	15169149	Euteleostomi	alignable
1	59361325	59361347	Euteleostomi	alignable
18	15169101	15169129	Euteleostomi	alignable
1	59361298	59361326	Euteleostomi	alignable
18	15416899	15416935	Teleostei	alignable
1	59572864	59572900	Teleostei	alignable
18	15648608	15648667	Teleostei	alignable
1	59788914	59788971	Teleostei	alignable
18	17032541	17032730	Protacanthopterygii	alignable
1	61310502	61310689	Protacanthopterygii	alignable
18	17584733	17584795	Euteleosteomorpha	alignable
1	61939505	61939567	Euteleosteomorpha	alignable
18	17584565	17584578	Clupeocephala	alignable
1	61939337	61939350	Clupeocephala	alignable
18	17723224	17723252	Actinopteri	alignable
1	62262859	62262887	Actinopteri	alignable
18	17723195	17723207	Actinopteri	alignable
1	62262830	62262842	Actinopteri	alignable
18	17895901	17895981	Actinopteri	alignable
1	62385303	62385383	Actinopteri	alignable
18	17916516	17916546	Teleostei	alignable
1	62393544	62393574	Teleostei	alignable
18	17915951	17916033	Actinopteri	alignable
1	62392983	62393065	Actinopteri	alignable
18	17915917	17915940	Actinopteri	alignable
1	62392952	62392972	Actinopteri	alignable
18	17915816	17915918	Actinopteri	alignable
1	62392851	62392953	Actinopteri	alignable
18	17915751	17915817	Actinopteri	alignable
1	62392786	62392852	Actinopteri	alignable
18	18040357	18040414	Actinopteri	alignable
1	62562061	62562118	Actinopteri	alignable
18	18040312	18040337	Actinopteri	alignable
1	62562016	62562041	Actinopteri	alignable
18	18040161	18040187	Actinopteri	alignable
1	62561879	62561905	Actinopteri	alignable
18	18046360	18046385	Euteleostomi	alignable
1	62570223	62570248	Euteleostomi	alignable
18	18046021	18046043	Euteleostomi	alignable
1	62569945	62569967	Euteleostomi	alignable
18	18266114	18266130	Euteleosteomorpha	alignable
1	62750277	62750293	Euteleosteomorpha	alignable
18	18770446	18770460	Neopterygii	alignable
1	63111264	63111278	Neopterygii	alignable
18	18770400	18770438	Neopterygii	alignable
1	63111218	63111256	Neopterygii	alignable
18	18770370	18770401	Neopterygii	alignable
1	63111187	63111219	Neopterygii	alignable
18	20680319	20680358	Actinopteri	alignable
1	65011466	65011505	Actinopteri	alignable
18	20680282	20680299	Actinopteri	alignable
1	65011429	65011446	Actinopteri	alignable
18	20680060	20680081	Actinopteri	alignable
1	65011210	65011231	Actinopteri	alignable
18	20679965	20679994	Actinopteri	alignable
1	65011134	65011163	Actinopteri	alignable
18	20679940	20679966	Actinopteri	alignable
1	65011109	65011135	Actinopteri	alignable
18	20679894	20679932	Actinopteri	alignable
1	65011051	65011089	Actinopteri	alignable
18	20679730	20679748	Neopterygii	alignable
1	65010890	65010907	Neopterygii	alignable
18	20723847	20723891	Neopterygii	alignable
1	65050903	65050947	Neopterygii	alignable
18	20723808	20723848	Neopterygii	alignable
1	65050864	65050904	Neopterygii	alignable
18	21291491	21291555	Neopterygii	alignable
1	65821140	65821204	Neopterygii	alignable
18	21291336	21291444	Neopterygii	alignable
1	65820984	65821095	Neopterygii	alignable
18	21338628	21338677	Euteleosteomorpha	alignable
1	65895549	65895597	Euteleosteomorpha	alignable
18	21338504	21338523	Teleostei	alignable
1	65895429	65895448	Teleostei	alignable
18	22873939	22874012	Teleostei	alignable
1	67739847	67739920	Teleostei	alignable
18	22873919	22873940	Teleostei	alignable
1	67739827	67739848	Teleostei	alignable
18	23466155	23466182	Neopterygii	alignable
1	68537592	68537619	Neopterygii	alignable
18	23466124	23466152	Neopterygii	alignable
1	68537561	68537589	Neopterygii	alignable
18	23466102	23466120	Teleostei	alignable
1	68537539	68537557	Teleostei	alignable
18	23466005	23466017	Teleostei	alignable
1	68537434	68537446	Teleostei	alignable
18	23696865	23696892	Euteleosteomorpha	alignable
1	68817360	68817387	Euteleosteomorpha	alignable
18	23889352	23889413	Actinopteri	alignable
1	69062839	69062899	Actinopteri	alignable
18	23889325	23889340	Actinopteri	alignable
1	69062812	69062827	Actinopteri	alignable
18	23889265	23889326	Actinopteri	alignable
1	69062752	69062813	Actinopteri	alignable
18	23889243	23889264	Actinopteri	alignable
1	69062730	69062751	Actinopteri	alignable
18	24779642	24779655	Teleostei	alignable
1	70208557	70208570	Teleostei	alignable
18	24779561	24779599	Teleostei	alignable
1	70208480	70208518	Teleostei	alignable
18	25482928	25482960	Teleostei	alignable
1	71076764	71076796	Teleostei	alignable
18	25906046	25906076	Protacanthopterygii	alignable
1	71543347	71543377	Protacanthopterygii	alignable
18	26207987	26208066	Protacanthopterygii	alignable
1	71819058	71819139	Protacanthopterygii	alignable
18	28233942	28233969	Neopterygii	alignable
1	73428617	73428644	Neopterygii	alignable
18	28456509	28456579	Clupeocephala	alignable
1	73606527	73606597	Clupeocephala	alignable
18	28456485	28456509	Protacanthopterygii	alignable
1	73606503	73606527	Protacanthopterygii	alignable
18	29519925	29519954	Actinopteri	alignable
1	74631727	74631756	Actinopteri	alignable
18	29519908	29519926	Actinopteri	alignable
1	74631710	74631728	Actinopteri	alignable
18	29534461	29534491	Neopterygii	alignable
1	74641877	74641907	Neopterygii	alignable
18	29534387	29534443	Neopterygii	alignable
1	74641811	74641867	Neopterygii	alignable
18	29598194	29598210	Teleostei	alignable
1	74688899	74688915	Teleostei	alignable
18	29634285	29634442	Clupeocephala	alignable
1	74716071	74716226	Clupeocephala	alignable
18	29729895	29729912	Teleostei	alignable
1	74816902	74816919	Teleostei	alignable
18	29985946	29985988	Protacanthopterygii	alignable
1	75032917	75032959	Protacanthopterygii	alignable
18	29985928	29985947	Teleostei	alignable
1	75032899	75032918	Teleostei	alignable
18	32603928	32603960	Euteleosteomorpha	alignable
1	103575522	103575554	Euteleosteomorpha	alignable
18	32978932	32978947	Teleostei	alignable
1	103896415	103896430	Teleostei	alignable
18	32978917	32978933	Teleostei	alignable
1	103896400	103896416	Teleostei	alignable
18	32978892	32978918	Teleostei	alignable
1	103896375	103896401	Teleostei	alignable
18	32978878	32978893	Teleostei	alignable
1	103896361	103896376	Teleostei	alignable
18	32978837	32978879	Teleostei	alignable
1	103896320	103896362	Teleostei	alignable
18	32980715	32980739	Neopterygii	alignable
1	103898191	103898215	Neopterygii	alignable
18	33028577	33028663	Teleostei	alignable
1	103944629	103944715	Teleostei	alignable
18	33190990	33191039	Clupeocephala	alignable
1	104035115	104035164	Clupeocephala	alignable
18	33190824	33190837	Neopterygii	alignable
1	104034944	104034957	Neopterygii	alignable
18	33277009	33277030	Teleostei	alignable
1	104120958	104120979	Teleostei	alignable
18	33276893	33276974	Teleostei	alignable
1	104120842	104120923	Teleostei	alignable
18	33343871	33343883	Teleostei	alignable
1	104188570	104188582	Teleostei	alignable
18	33343677	33343699	Teleostei	alignable
1	104188372	104188394	Teleostei	alignable
18	33343620	33343640	Teleostei	alignable
1	104188315	104188335	Teleostei	alignable
18	3346120	3346132	Teleostei	alignable
19	67918013	67918025	Teleostei	alignable
18	3346333	3346369	Neopterygii	alignable
19	67917801	67917838	Neopterygii	alignable
18	33700260	33700319	Teleostei	alignable
1	104803901	104803960	Teleostei	alignable
18	34283538	34283597	Teleostei	alignable
1	105766704	105766763	Teleostei	alignable
18	35193527	35193573	Clupeocephala	alignable
1	106779592	106779638	Clupeocephala	alignable
18	3658691	3658701	Teleostei	alignable
19	67612625	67612636	Teleostei	alignable
18	3658780	3658794	Teleostei	alignable
19	67612560	67612575	Teleostei	alignable
18	3658793	3658868	Teleostei	alignable
19	67612485	67612561	Teleostei	alignable
18	37980367	37980397	Euteleosteomorpha	alignable
1	110694013	110694043	Euteleosteomorpha	alignable
18	37994709	37994720	Teleostei	alignable
1	110702321	110702332	Teleostei	alignable
18	37994912	37994927	Teleostei	alignable
1	110702524	110702539	Teleostei	alignable
18	37995012	37995059	Teleostei	alignable
1	110702598	110702645	Teleostei	alignable
18	38109660	38109750	Teleostei	alignable
1	110823215	110823305	Teleostei	alignable
18	38162770	38162837	Actinopteri	alignable
1	110834160	110834227	Actinopteri	alignable
18	38163284	38163298	Teleostei	alignable
1	110835029	110835043	Teleostei	alignable
18	40123713	40123725	Euteleostomi	alignable
1	113284535	113284547	Euteleostomi	alignable
18	40123750	40123784	Euteleostomi	alignable
1	113284572	113284606	Euteleostomi	alignable
18	40124203	40124243	Euteleostomi	alignable
1	113285385	113285425	Euteleostomi	alignable
18	40124824	40124874	Actinopteri	alignable
1	113286007	113286057	Actinopteri	alignable
18	40124873	40124896	Actinopteri	alignable
1	113286056	113286079	Actinopteri	alignable
18	40125030	40125045	Euteleostomi	alignable
1	113286213	113286228	Euteleostomi	alignable
18	40125068	40125115	Euteleostomi	alignable
1	113286251	113286298	Euteleostomi	alignable
18	40125273	40125283	Euteleostomi	alignable
1	113286573	113286583	Euteleostomi	alignable
18	40125326	40125386	Euteleostomi	alignable
1	113286626	113286686	Euteleostomi	alignable
18	42946878	42946905	Protacanthopterygii	alignable
1	115764757	115764784	Protacanthopterygii	alignable
18	42946904	42946937	Euteleosteomorpha	alignable
1	115764783	115764816	Euteleosteomorpha	alignable
18	49594924	49594966	Teleostei	alignable
7	32826422	32826464	Teleostei	alignable
18	54693861	54693906	Euteleosteomorpha	alignable
7	11383966	11384012	Euteleosteomorpha	alignable
18	54902645	54902675	Protacanthopterygii	alignable
7	11711188	11711216	Protacanthopterygii	alignable
18	55278379	55278474	Protacanthopterygii	alignable
7	12217608	12217708	Protacanthopterygii	alignable
18	55326349	55326378	Euteleosteomorpha	alignable
7	12283296	12283325	Euteleosteomorpha	alignable
18	55358947	55359002	Teleostei	alignable
7	12330530	12330585	Teleostei	alignable
18	55359194	55359234	Teleostei	alignable
7	12330774	12330811	Teleostei	alignable
18	55723426	55723513	Protacanthopterygii	alignable
7	12785377	12785478	Protacanthopterygii	alignable
18	56114131	56114150	Clupeocephala	alignable
7	13092787	13092806	Clupeocephala	alignable
18	56114149	56114190	Euteleosteomorpha	alignable
7	13092805	13092846	Euteleosteomorpha	alignable
18	56235241	56235264	Teleostei	alignable
7	13206716	13206739	Teleostei	alignable
18	57169027	57169065	Euteleosteomorpha	alignable
7	14248717	14248755	Euteleosteomorpha	alignable
18	57169064	57169075	Euteleosteomorpha	alignable
7	14248754	14248765	Euteleosteomorpha	alignable
18	57169074	57169105	Euteleosteomorpha	alignable
7	14248764	14248795	Euteleosteomorpha	alignable
18	57169179	57169271	Euteleosteomorpha	alignable
7	14248861	14248969	Euteleosteomorpha	alignable
18	57169289	57169332	Euteleosteomorpha	alignable
7	14248987	14249030	Euteleosteomorpha	alignable
18	57299695	57299740	Euteleosteomorpha	alignable
7	14389516	14389561	Euteleosteomorpha	alignable
18	57379090	57379140	Euteleosteomorpha	alignable
7	14473024	14473074	Euteleosteomorpha	alignable
18	58321153	58321206	Neopterygii	alignable
7	15429909	15429962	Neopterygii	alignable
18	58321320	58321366	Neopterygii	alignable
7	15430049	15430095	Neopterygii	alignable
18	58321542	58321558	Teleostei	alignable
7	15430283	15430299	Teleostei	alignable
18	58321575	58321588	Teleostei	alignable
7	15430316	15430329	Teleostei	alignable
18	59216439	59216450	Euteleostomi	alignable
7	16850190	16850201	Euteleostomi	alignable
18	59528382	59528408	Euteleosteomorpha	alignable
7	16477763	16477789	Euteleosteomorpha	alignable
18	59528426	59528482	Teleostei	alignable
7	16477682	16477738	Teleostei	alignable
18	59612332	59612364	Protacanthopterygii	alignable
7	16395336	16395370	Protacanthopterygii	alignable
18	59724584	59724614	Teleostei	alignable
7	16316095	16316125	Teleostei	alignable
18	59724615	59724647	Teleostei	alignable
7	16316062	16316094	Teleostei	alignable
18	59757463	59757516	Actinopteri	alignable
7	16304361	16304413	Actinopteri	alignable
18	59921036	59921088	Protacanthopterygii	alignable
7	16156416	16156468	Protacanthopterygii	alignable
18	60195629	60195704	Actinopteri	alignable
7	17040096	17040171	Actinopteri	alignable
18	60274218	60274327	Actinopteri	alignable
7	17147435	17147542	Actinopteri	alignable
18	60274365	60274377	Actinopteri	alignable
7	17147584	17147596	Actinopteri	alignable
18	60274512	60274572	Actinopteri	alignable
7	17147722	17147782	Actinopteri	alignable
18	60326052	60326068	Teleostei	alignable
7	17225051	17225067	Teleostei	alignable
18	60365752	60365764	Actinopteri	alignable
7	17254506	17254518	Actinopteri	alignable
18	60365770	60365836	Actinopteri	alignable
7	17254524	17254590	Actinopteri	alignable
18	60366065	60366078	Actinopteri	alignable
7	17254852	17254865	Actinopteri	alignable
18	60444446	60444461	Teleostei	alignable
7	17347264	17347279	Teleostei	alignable
18	60575922	60575984	Euteleostomi	alignable
7	17495688	17495750	Euteleostomi	alignable
18	60575983	60576002	Euteleostomi	alignable
7	17495749	17495768	Euteleostomi	alignable
18	60582507	60582519	Actinopteri	alignable
7	17501139	17501151	Actinopteri	alignable
18	60582518	60582555	Actinopteri	alignable
7	17501150	17501187	Actinopteri	alignable
